filepath,label
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000313.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000212.png,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000156.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000382.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000383.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000076.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000338.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000388.png,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000136.png,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000325.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000095.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000190.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000186.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000397.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000397.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000165.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000310.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000390.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000193.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000290.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000134.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000333.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000274.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000168.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000160.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000226.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000152.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000243.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000112.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000130.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000289.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000245.png,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000362.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000317.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000346.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000193.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000310.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000316.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000209.jpeg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000272.png,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000360.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000223.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000282.png,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000209.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000163.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000134.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000198.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000144.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000135.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000382.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000161.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000316.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000165.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\File84.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000370.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000199.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000198.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000390.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000078.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000430.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000105.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000177.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000131.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000273.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000416.png,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\File25.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000265.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000158.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000097.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000295.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000378.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000224.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000219.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000204.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000161.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000247.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000148.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000287.png,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000253.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000235.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000392.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000364.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000350.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000201.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000311.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000184.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000210.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000189.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000198.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000357.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000222.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000345.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000407.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000381.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000124.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000191.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000199.JPG,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000269.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000385.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000320.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000331.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000153.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000416.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000235.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000389.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000141.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000147.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000375.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000324.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000345.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000288.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000366.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000412.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000228.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000100.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000276.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000261.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000227.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000239.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000338.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000213.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000150.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000327.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000341.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000199.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000332.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000267.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000255.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000132.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000216.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000337.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000182.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000232.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000121.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000286.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000131.png,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000376.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000225.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000244.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000381.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000129.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000255.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000413.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000343.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000308.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000222.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000128.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000404.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000193.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000240.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000363.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000228.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000114.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000429.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\File66.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000127.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000123.png,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000163.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000223.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000328.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000402.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000143.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000194.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000165.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000279.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000401.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000130.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000421.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000323.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000240.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000409.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000101.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000205.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000149.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000218.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000173.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000302.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000217.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000325.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000216.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000264.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000182.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000244.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000310.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000373.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000291.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000073.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000150.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000241.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000143.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000206.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000094.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000196.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000377.png,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000384.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000172.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000278.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000276.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000419.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000071.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000361.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000128.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000177.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000291.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000315.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000284.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000325.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000269.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000139.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000151.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000286.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000196.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000113.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000369.png,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000230.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000229.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000353.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000170.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000212.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000106.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000133.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000299.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000258.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000174.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000356.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000256.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000202.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000236.png,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000268.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000192.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000230.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000291.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000208.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000153.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000142.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000360.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000344.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000125.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000394.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000160.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000180.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000290.png,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000188.png,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000326.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000404.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000322.png,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000331.png,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000216.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000372.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000280.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000292.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000134.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000270.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000289.png,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000107.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000202.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000289.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000159.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000335.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000283.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000129.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000230.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000254.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000102.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000419.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000189.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000248.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\File73.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000166.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000408.jpg,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000075.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000403.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000304.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000167.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000158.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000210.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000273.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000084.jpg,tree
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000133.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\warrior2\00000250.png,warrior2
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\goddess\00000224.jpg,goddess
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000403.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000425.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000327.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\downdog\00000213.jpg,downdog
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000370.jpg,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\plank\00000395.png,plank
D:\Projects\fitai\datasets\raw\yoga\DATASET\TRAIN\tree\00000195.jpg,tree
